,time,wait,com
2017-10-01 21:13:00,1506863580000,91000,120000.0
2017-10-01 21:14:00,1506863640000,63000,120000.0
2017-10-01 21:15:00,1506863700000,56000,120000.0
2017-10-01 21:16:00,1506863760000,57000,120000.0
2017-10-01 21:17:00,1506863820000,66000,120000.0
2017-10-01 21:18:00,1506863880000,85000,120000.0
2017-10-01 21:19:00,1506863940000,67000,120000.0
2017-10-01 21:20:00,1506864000000,71000,120000.0
2017-10-01 21:21:00,1506864060000,75000,120000.0
2017-10-01 21:22:00,1506864120000,78000,120000.0
2017-10-01 21:23:00,1506864180000,120000,120000.0
2017-10-01 21:24:00,1506864240000,85000,120000.0
2017-10-01 21:25:00,1506864300000,100000,120000.0
2017-10-01 21:26:00,1506864360000,72000,120000.0
2017-10-01 21:27:00,1506864420000,126000,120000.0
2017-10-01 21:28:00,1506864480000,66000,120000.0
2017-10-01 21:29:00,1506864540000,91000,120000.0
2017-10-01 21:30:00,1506864600000,120000,120000.0
2017-10-01 21:31:00,1506864660000,111000,120000.0
2017-10-01 21:32:00,1506864720000,120000,120000.0
2017-10-01 21:33:00,1506864780000,99000,120000.0
2017-10-01 21:34:00,1506864840000,68000,120000.0
2017-10-01 21:35:00,1506864900000,74000,120000.0
2017-10-01 21:36:00,1506864960000,120000,120000.0
2017-10-01 21:37:00,1506865020000,104000,120000.0
2017-10-01 21:38:00,1506865080000,66000,120000.0
2017-10-01 21:39:00,1506865140000,65000,120000.0
2017-10-01 21:40:00,1506865200000,91000,120000.0
2017-10-01 21:41:00,1506865260000,121000,120000.0
2017-10-01 21:42:00,1506865320000,61000,120000.0
2017-10-01 21:43:00,1506865380000,71000,120000.0
2017-10-01 21:44:00,1506865440000,68000,120000.0
2017-10-01 21:45:00,1506865500000,65000,120000.0
2017-10-01 21:46:00,1506865560000,94000,120000.0
2017-10-01 21:47:00,1506865620000,120000,120000.0
2017-10-01 21:48:00,1506865680000,93000,120000.0
2017-10-01 21:49:00,1506865740000,82000,120000.0
2017-10-01 21:50:00,1506865800000,61000,120000.0
2017-10-01 21:51:00,1506865860000,96000,120000.0
2017-10-01 21:52:00,1506865920000,80000,120000.0
2017-10-01 21:53:00,1506865980000,61000,120000.0
2017-10-01 21:54:00,1506866040000,120000,120000.0
2017-10-01 21:55:00,1506866100000,120000,120000.0
2017-10-01 21:56:00,1506866160000,72000,120000.0
2017-10-01 21:57:00,1506866220000,57000,120000.0
2017-10-01 21:58:00,1506866280000,87000,120000.0
2017-10-01 21:59:00,1506866340000,72000,120000.0
2017-10-01 22:00:00,1506866400000,95000,120000.0
2017-10-01 22:01:00,1506866460000,120000,120000.0
2017-10-01 22:02:00,1506866520000,72000,120000.0
2017-10-01 22:03:00,1506866580000,120000,120000.0
2017-10-01 22:04:00,1506866640000,90000,120000.0
2017-10-01 22:05:00,1506866700000,120000,120000.0
2017-10-01 22:06:00,1506866760000,71000,120000.0
2017-10-01 22:07:00,1506866820000,69000,120000.0
2017-10-01 22:08:00,1506866880000,71000,120000.0
2017-10-01 22:09:00,1506866940000,94000,120000.0
2017-10-01 22:10:00,1506867000000,58000,120000.0
2017-10-01 22:11:00,1506867060000,63000,120000.0
2017-10-01 22:13:00,1506867180000,65000,120000.0
2017-10-01 22:14:00,1506867240000,85000,120000.0
2017-10-01 22:15:00,1506867300000,72000,120000.0
2017-10-01 22:16:00,1506867360000,108000,120000.0
2017-10-01 22:17:00,1506867420000,68000,120000.0
2017-10-01 22:18:00,1506867480000,106000,120000.0
2017-10-01 22:19:00,1506867540000,120000,120000.0
2017-10-01 22:20:00,1506867600000,94000,120000.0
2017-10-01 22:21:00,1506867660000,86000,120000.0
2017-10-01 22:22:00,1506867720000,92000,120000.0
2017-10-01 22:23:00,1506867780000,85000,120000.0
2017-10-01 22:24:00,1506867840000,79000,120000.0
2017-10-01 22:25:00,1506867900000,84000,120000.0
2017-10-01 22:26:00,1506867960000,120000,120000.0
2017-10-01 22:27:00,1506868020000,60000,120000.0
2017-10-01 22:28:00,1506868080000,117000,120000.0
2017-10-01 22:29:00,1506868140000,57000,120000.0
2017-10-01 22:30:00,1506868200000,100000,120000.0
2017-10-01 22:31:00,1506868260000,72000,120000.0
2017-10-01 22:32:00,1506868320000,70000,120000.0
2017-10-01 22:33:00,1506868380000,87000,120000.0
2017-10-01 22:34:00,1506868440000,97000,120000.0
2017-10-01 22:35:00,1506868500000,120000,120000.0
2017-10-01 22:36:00,1506868560000,67000,120000.0
2017-10-01 22:37:00,1506868620000,120000,120000.0
2017-10-01 22:38:00,1506868680000,86000,120000.0
2017-10-01 22:39:00,1506868740000,99000,120000.0
2017-10-01 22:40:00,1506868800000,120000,120000.0
2017-10-01 22:41:00,1506868860000,88000,120000.0
2017-10-01 22:42:00,1506868920000,82000,120000.0
2017-10-01 22:43:00,1506868980000,106000,120000.0
2017-10-01 22:44:00,1506869040000,105000,120000.0
2017-10-01 22:45:00,1506869100000,69000,120000.0
2017-10-01 22:46:00,1506869160000,60000,120000.0
2017-10-01 22:47:00,1506869220000,92000,120000.0
2017-10-01 22:48:00,1506869280000,120000,120000.0
2017-10-01 22:49:00,1506869340000,119000,120000.0
2017-10-01 22:51:00,1506869460000,69000,120000.0
2017-10-01 22:52:00,1506869520000,57000,120000.0
2017-10-01 22:53:00,1506869580000,107000,120000.0
2017-10-01 22:54:00,1506869640000,120000,120000.0
2017-10-01 22:55:00,1506869700000,72000,120000.0
2017-10-01 22:56:00,1506869760000,86000,120000.0
2017-10-01 22:57:00,1506869820000,91000,120000.0
2017-10-01 22:58:00,1506869880000,120000,120000.0
2017-10-01 22:59:00,1506869940000,106000,120000.0
2017-10-01 23:00:00,1506870000000,120000,120000.0
2017-10-01 23:01:00,1506870060000,126000,120000.0
2017-10-01 23:02:00,1506870120000,66000,120000.0
2017-10-01 23:03:00,1506870180000,120000,120000.0
2017-10-01 23:04:00,1506870240000,94000,120000.0
2017-10-01 23:06:00,1506870360000,122000,120000.0
2017-10-01 23:08:00,1506870480000,85000,120000.0
2017-10-01 23:09:00,1506870540000,120000,120000.0
2017-10-01 23:10:00,1506870600000,75000,120000.0
2017-10-01 23:11:00,1506870660000,95000,120000.0
2017-10-01 23:12:00,1506870720000,88000,120000.0
2017-10-01 23:13:00,1506870780000,74000,120000.0
2017-10-01 23:14:00,1506870840000,120000,120000.0
2017-10-01 23:15:00,1506870900000,60000,120000.0
2017-10-01 23:17:00,1506871020000,67000,120000.0
2017-10-01 23:18:00,1506871080000,62000,120000.0
2017-10-01 23:19:00,1506871140000,96000,120000.0
2017-10-01 23:20:00,1506871200000,96000,120000.0
2017-10-01 23:21:00,1506871260000,120000,120000.0
2017-10-01 23:22:00,1506871320000,94000,120000.0
2017-10-01 23:23:00,1506871380000,120000,120000.0
2017-10-01 23:24:00,1506871440000,75000,120000.0
2017-10-01 23:25:00,1506871500000,122000,120000.0
2017-10-01 23:26:00,1506871560000,62000,120000.0
2017-10-01 23:27:00,1506871620000,58000,120000.0
2017-10-01 23:28:00,1506871680000,54000,120000.0
2017-10-01 23:29:00,1506871740000,123000,120000.0
2017-10-01 23:30:00,1506871800000,63000,120000.0
2017-10-01 23:32:00,1506871920000,99000,120000.0
2017-10-01 23:33:00,1506871980000,103000,120000.0
2017-10-01 23:34:00,1506872040000,70000,120000.0
2017-10-01 23:35:00,1506872100000,80000,120000.0
2017-10-01 23:36:00,1506872160000,117000,120000.0
2017-10-01 23:37:00,1506872220000,57000,120000.0
2017-10-01 23:38:00,1506872280000,84000,120000.0
2017-10-01 23:40:00,1506872400000,55000,120000.0
2017-10-01 23:41:00,1506872460000,84000,120000.0
2017-10-01 23:42:00,1506872520000,98000,120000.0
2017-10-01 23:43:00,1506872580000,90000,120000.0
2017-10-01 23:44:00,1506872640000,120000,120000.0
2017-10-01 23:45:00,1506872700000,73000,120000.0
2017-10-01 23:46:00,1506872760000,70000,120000.0
2017-10-01 23:47:00,1506872820000,61000,120000.0
2017-10-01 23:48:00,1506872880000,61000,120000.0
2017-10-01 23:49:00,1506872940000,69000,120000.0
2017-10-01 23:50:00,1506873000000,53000,120000.0
2017-10-01 23:51:00,1506873060000,64000,120000.0
2017-10-01 23:52:00,1506873120000,52000,120000.0
2017-10-01 23:53:00,1506873180000,63000,120000.0
2017-10-01 23:54:00,1506873240000,117000,120000.0
2017-10-01 23:55:00,1506873300000,57000,120000.0
2017-10-01 23:56:00,1506873360000,125000,120000.0
2017-10-01 23:58:00,1506873480000,103000,120000.0
